order_id,user_id,restaurant_id,city,city_tier,order_time,order_value,discount_applied,status,is_crisis_period
ORD00269,U0446,R036,Vadodara,Tier-2,2024-02-23 19:57:00,108.23,13.35,delivered,False
ORD00270,U0070,R052,Vadodara,Tier-2,2024-02-14 05:26:00,489.94,0.0,delivered,False
ORD00271,U0360,R030,Indore,Tier-2,2024-03-09 19:39:00,247.16,53.23,delivered,False
ORD00272,U0056,R013,Vadodara,Tier-2,2024-02-02 23:28:00,251.61,0.0,delivered,False
ORD00273,U0449,R067,Bangalore,Tier-1,2024-02-01 18:10:00,91.38,0.0,delivered,False
ORD00274,U0103,R006,Bangalore,Tier-1,2024-02-03 14:46:00,260.35,27.45,delivered,False
ORD00275,U0439,R097,Bhopal,Tier-2,2024-03-10 12:46:00,241.58,0.0,delivered,False
ORD00276,U0209,R053,Mumbai,Tier-1,2024-03-10 15:44:00,139.9,15.44,delivered,False
ORD00277,U0145,R008,Delhi,Tier-1,2024-02-23 15:13:00,112.12,24.14,delivered,False
ORD00278,U0415,R021,Indore,Tier-2,2024-02-26 05:04:00,225.91,0.0,delivered,False
ORD00279,U0026,R035,Bhopal,Tier-2,2024-02-14 15:19:00,341.88,0.0,delivered,False
ORD00280,U0014,R026,Delhi,Tier-1,2024-01-14 08:43:00,399.82,0.0,delivered,False
ORD00281,U0337,R007,Surat,Tier-2,2024-02-26 13:35:00,150.42,0.0,delivered,False
ORD00282,U0065,R046,Delhi,Tier-1,2024-02-29 19:05:00,86.84,0.0,delivered,False
ORD00283,U0296,R019,Coimbatore,Tier-2,2024-02-02 07:15:00,116.75,0.0,cancelled,False
ORD00284,U0246,R013,Vadodara,Tier-2,2024-03-24 15:42:00,175.65,0.0,delivered,True
ORD00285,U0264,R009,Coimbatore,Tier-2,2024-01-21 22:50:00,119.42,19.46,delivered,False
ORD00286,U0197,R068,Bhopal,Tier-2,2024-02-22 19:42:00,128.67,0.0,delivered,False
ORD00287,U0390,R097,Bhopal,Tier-2,2024-02-05 20:45:00,200.59,0.0,delivered,False
ORD00288,U0424,R019,Coimbatore,Tier-2,2024-01-19 12:19:00,407.67,0.0,delivered,False
ORD00289,U0106,R072,Delhi,Tier-1,2024-03-21 19:31:00,394.82,0.0,delivered,False
ORD00290,U0454,R017,Surat,Tier-2,2024-02-26 22:19:00,146.72,0.0,delivered,False
ORD00291,U0393,R018,Bangalore,Tier-1,2024-02-01 11:13:00,244.59,39.49,delivered,False
ORD00292,U0237,R078,Delhi,Tier-1,2024-03-07 20:41:00,119.3,0.0,delivered,False
ORD00293,U0127,R066,Bhopal,Tier-2,2024-02-20 08:34:00,161.16,43.03,delivered,False
ORD00294,U0391,R052,Vadodara,Tier-2,2024-01-11 12:01:00,152.1,0.0,delivered,False
ORD00295,U0331,R077,Bangalore,Tier-1,2024-03-16 17:17:00,146.77,35.16,delivered,False
ORD00296,U0388,R078,Delhi,Tier-1,2024-03-30 08:26:00,320.64,90.05,delivered,False
ORD00297,U0430,R010,Mumbai,Tier-1,2024-01-29 08:11:00,162.25,0.0,delivered,False
ORD00298,U0469,R062,Delhi,Tier-1,2024-03-24 22:15:00,155.22,34.97,delivered,False
ORD00299,U0414,R075,Indore,Tier-2,2024-03-09 11:09:00,235.91,0.0,delivered,False
ORD00300,U0228,R048,Bangalore,Tier-1,2024-02-14 16:18:00,253.1,40.31,delivered,False
ORD00301,U0319,R046,Delhi,Tier-1,2024-02-25 14:31:00,405.66,92.61,delivered,False
ORD00302,U0022,R071,Mumbai,Tier-1,2024-02-09 21:35:00,136.08,31.25,delivered,False
ORD00303,U0335,R011,Mumbai,Tier-1,2024-02-04 10:31:00,121.92,0.0,delivered,False
ORD00304,U0278,R047,Indore,Tier-2,2024-02-03 07:43:00,172.63,0.0,delivered,False
ORD00305,U0095,R064,Bhopal,Tier-2,2024-03-25 10:41:00,299.41,0.0,delivered,True
ORD00306,U0095,R065,Bhopal,Tier-2,2024-02-08 20:58:00,456.38,0.0,delivered,False
ORD00307,U0472,R054,Vadodara,Tier-2,2024-03-15 15:15:00,217.75,0.0,delivered,False
ORD00308,U0341,R095,Coimbatore,Tier-2,2024-03-28 18:46:00,242.61,67.44,delivered,True
ORD00309,U0480,R082,Coimbatore,Tier-2,2024-01-27 18:52:00,260.83,32.65,delivered,False
ORD00310,U0306,R012,Vadodara,Tier-2,2024-02-18 22:02:00,167.63,0.0,delivered,False
ORD00311,U0182,R033,Mumbai,Tier-1,2024-01-26 20:01:00,95.06,0.0,delivered,False
ORD00312,U0444,R085,Bangalore,Tier-1,2024-02-19 12:12:00,158.22,0.0,delivered,False
ORD00313,U0421,R098,Bhopal,Tier-2,2024-01-12 11:56:00,176.13,0.0,delivered,False
ORD00314,U0073,R004,Mumbai,Tier-1,2024-01-16 07:09:00,80.0,8.45,delivered,False
ORD00315,U0321,R095,Coimbatore,Tier-2,2024-02-10 16:23:00,338.69,0.0,delivered,False
ORD00316,U0101,R069,Mumbai,Tier-1,2024-03-04 10:38:00,251.97,29.73,delivered,False
ORD00317,U0162,R034,Indore,Tier-2,2024-02-03 14:55:00,97.86,0.0,delivered,False
ORD00318,U0195,R061,Bangalore,Tier-1,2024-03-09 00:58:00,296.9,0.0,delivered,False
ORD00319,U0243,R056,Surat,Tier-2,2024-01-14 14:13:00,338.41,0.0,delivered,False
ORD00320,U0046,R021,Indore,Tier-2,2024-02-29 20:16:00,114.38,0.0,delivered,False
ORD00321,U0261,R063,Indore,Tier-2,2024-03-05 14:39:00,266.76,43.89,delivered,False
ORD00322,U0438,R040,Surat,Tier-2,2024-01-30 16:39:00,172.9,0.0,delivered,False
ORD00323,U0201,R051,Indore,Tier-2,2024-03-03 09:24:00,157.1,0.0,delivered,False
ORD00324,U0343,R026,Delhi,Tier-1,2024-01-17 20:53:00,109.33,0.0,delivered,False
ORD00325,U0020,R080,Delhi,Tier-1,2024-02-15 14:57:00,189.71,0.0,delivered,False
ORD00326,U0029,R051,Indore,Tier-2,2024-02-10 13:59:00,81.2,0.0,delivered,False
ORD00327,U0212,R075,Indore,Tier-2,2024-03-12 20:03:00,271.99,0.0,delivered,False
ORD00328,U0437,R081,Mumbai,Tier-1,2024-01-06 12:07:00,328.17,0.0,delivered,False
ORD00329,U0115,R063,Indore,Tier-2,2024-03-06 12:12:00,218.82,0.0,delivered,False
ORD00330,U0267,R034,Indore,Tier-2,2024-03-06 12:10:00,133.38,0.0,cancelled,False
ORD00331,U0430,R042,Mumbai,Tier-1,2024-02-19 10:34:00,409.7,0.0,delivered,False
ORD00332,U0359,R015,Vadodara,Tier-2,2024-01-31 23:11:00,259.39,0.0,delivered,False
ORD00333,U0051,R013,Vadodara,Tier-2,2024-02-24 06:23:00,265.62,0.0,delivered,False
ORD00334,U0011,R071,Mumbai,Tier-1,2024-02-07 16:44:00,217.87,0.0,delivered,False
ORD00335,U0313,R090,Mumbai,Tier-1,2024-03-06 20:28:00,114.11,0.0,delivered,False
ORD00336,U0451,R064,Bhopal,Tier-2,2024-01-12 09:51:00,202.32,55.97,delivered,False
ORD00337,U0358,R045,Indore,Tier-2,2024-02-14 18:53:00,216.51,0.0,delivered,False
ORD00338,U0330,R046,Delhi,Tier-1,2024-03-22 12:47:00,252.12,0.0,delivered,False
ORD00339,U0161,R092,Bangalore,Tier-1,2024-03-31 10:59:00,137.25,28.89,delivered,False
ORD00340,U0457,R042,Mumbai,Tier-1,2024-01-31 17:23:00,271.62,0.0,delivered,False
ORD00341,U0283,R031,Bangalore,Tier-1,2024-02-29 21:17:00,215.01,0.0,delivered,False
ORD00342,U0421,R065,Bhopal,Tier-2,2024-03-15 16:45:00,316.94,0.0,delivered,False
ORD00343,U0030,R001,Mumbai,Tier-1,2024-03-02 13:01:00,249.92,72.02,delivered,False
ORD00344,U0383,R044,Indore,Tier-2,2024-02-03 23:25:00,258.89,0.0,delivered,False
ORD00345,U0152,R062,Delhi,Tier-1,2024-01-06 15:17:00,217.9,0.0,delivered,False
ORD00346,U0012,R012,Vadodara,Tier-2,2024-03-05 13:53:00,247.82,0.0,delivered,False
ORD00347,U0235,R024,Delhi,Tier-1,2024-01-30 13:01:00,156.4,0.0,delivered,False
ORD00348,U0236,R064,Bhopal,Tier-2,2024-02-23 11:32:00,187.51,35.3,delivered,False
ORD00349,U0210,R078,Delhi,Tier-1,2024-01-24 13:28:00,80.0,11.96,cancelled,False
ORD00350,U0412,R036,Vadodara,Tier-2,2024-02-10 18:08:00,101.53,0.0,cancelled,False
ORD00351,U0215,R064,Bhopal,Tier-2,2024-01-23 20:31:00,80.0,0.0,delivered,False
ORD00352,U0367,R028,Vadodara,Tier-2,2024-03-29 11:27:00,279.71,0.0,cancelled,True
ORD00353,U0111,R026,Delhi,Tier-1,2024-02-23 15:18:00,137.96,0.0,delivered,False
ORD00354,U0085,R067,Bangalore,Tier-1,2024-01-25 08:22:00,151.45,0.0,delivered,False
ORD00355,U0316,R099,Indore,Tier-2,2024-01-14 22:56:00,263.42,0.0,delivered,False
ORD00356,U0485,R099,Indore,Tier-2,2024-02-17 07:42:00,253.65,0.0,delivered,False
ORD00357,U0473,R014,Mumbai,Tier-1,2024-02-11 11:16:00,285.22,31.89,delivered,False
ORD00358,U0495,R094,Coimbatore,Tier-2,2024-01-23 22:17:00,331.07,52.04,delivered,False
ORD00359,U0444,R006,Bangalore,Tier-1,2024-01-29 19:50:00,162.1,0.0,delivered,False
ORD00360,U0068,R098,Bhopal,Tier-2,2024-02-15 23:47:00,384.75,0.0,delivered,False
ORD00361,U0280,R057,Bhopal,Tier-2,2024-02-13 09:44:00,264.9,0.0,delivered,False
ORD00362,U0175,R049,Indore,Tier-2,2024-01-29 20:12:00,319.92,0.0,delivered,False
ORD00363,U0147,R049,Indore,Tier-2,2024-02-26 13:25:00,160.26,0.0,delivered,False
ORD00364,U0375,R001,Mumbai,Tier-1,2024-01-06 11:53:00,261.92,0.0,delivered,False
ORD00365,U0403,R058,Coimbatore,Tier-2,2024-03-04 20:48:00,229.93,0.0,delivered,False
ORD00366,U0333,R053,Mumbai,Tier-1,2024-01-05 17:21:00,285.13,0.0,delivered,False
ORD00367,U0046,R034,Indore,Tier-2,2024-01-20 10:54:00,125.44,0.0,delivered,False
ORD00368,U0151,R007,Surat,Tier-2,2024-01-28 19:42:00,184.4,0.0,delivered,False
ORD00369,U0343,R026,Delhi,Tier-1,2024-01-13 10:56:00,124.15,32.96,delivered,False
ORD00370,U0170,R059,Indore,Tier-2,2024-03-25 20:19:00,145.27,0.0,delivered,True
ORD00371,U0313,R090,Mumbai,Tier-1,2024-03-01 11:39:00,121.48,22.33,delivered,False
ORD00372,U0028,R084,Coimbatore,Tier-2,2024-02-20 11:57:00,197.13,0.0,cancelled,False
ORD00373,U0038,R090,Mumbai,Tier-1,2024-03-26 06:13:00,219.76,23.34,delivered,False
ORD00374,U0372,R042,Mumbai,Tier-1,2024-01-04 16:00:00,125.79,34.26,delivered,False
ORD00375,U0482,R016,Indore,Tier-2,2024-01-03 13:28:00,404.02,0.0,delivered,False
ORD00376,U0042,R096,Coimbatore,Tier-2,2024-03-13 10:15:00,164.44,26.52,delivered,False
ORD00377,U0045,R046,Delhi,Tier-1,2024-03-26 17:05:00,206.86,32.41,delivered,False
ORD00378,U0381,R029,Mumbai,Tier-1,2024-01-19 18:03:00,111.94,0.0,delivered,False
ORD00379,U0154,R009,Coimbatore,Tier-2,2024-03-28 12:14:00,190.89,0.0,cancelled,True
ORD00380,U0111,R091,Delhi,Tier-1,2024-03-30 20:03:00,314.11,0.0,delivered,False
ORD00381,U0008,R060,Surat,Tier-2,2024-01-25 08:45:00,167.88,0.0,cancelled,False
ORD00382,U0073,R022,Mumbai,Tier-1,2024-02-09 15:53:00,108.49,32.04,delivered,False
ORD00383,U0341,R095,Coimbatore,Tier-2,2024-03-09 13:25:00,282.04,0.0,delivered,False
ORD00384,U0183,R013,Vadodara,Tier-2,2024-01-11 11:24:00,321.98,0.0,delivered,False
ORD00385,U0375,R071,Mumbai,Tier-1,2024-01-22 13:34:00,358.03,64.83,delivered,False
ORD00386,U0318,R078,Delhi,Tier-1,2024-03-16 20:40:00,282.55,0.0,delivered,False
ORD00387,U0035,R100,Vadodara,Tier-2,2024-02-06 10:18:00,101.63,20.04,delivered,False
ORD00388,U0179,R054,Vadodara,Tier-2,2024-01-20 09:15:00,119.03,0.0,delivered,False
ORD00389,U0173,R096,Coimbatore,Tier-2,2024-01-15 21:09:00,244.73,0.0,delivered,False
ORD00390,U0126,R019,Coimbatore,Tier-2,2024-03-07 08:45:00,138.17,0.0,delivered,False
ORD00391,U0382,R037,Indore,Tier-2,2024-03-04 20:37:00,137.78,0.0,cancelled,False
ORD00392,U0222,R037,Indore,Tier-2,2024-02-02 20:19:00,190.73,0.0,delivered,False
ORD00393,U0393,R006,Bangalore,Tier-1,2024-03-31 17:07:00,256.98,28.45,delivered,False
ORD00394,U0219,R047,Indore,Tier-2,2024-01-12 21:43:00,169.81,0.0,delivered,False
ORD00395,U0373,R081,Mumbai,Tier-1,2024-02-28 11:35:00,180.67,0.0,delivered,False
ORD00396,U0224,R089,Bangalore,Tier-1,2024-03-29 19:34:00,83.86,0.0,delivered,False
ORD00397,U0380,R080,Delhi,Tier-1,2024-03-08 10:17:00,207.0,0.0,delivered,False
ORD00398,U0079,R089,Bangalore,Tier-1,2024-03-29 18:12:00,217.95,0.0,delivered,False
ORD00399,U0269,R048,Bangalore,Tier-1,2024-03-31 08:14:00,227.34,0.0,delivered,False
ORD00400,U0014,R080,Delhi,Tier-1,2024-03-24 14:01:00,80.0,0.0,cancelled,False
ORD00401,U0094,R027,Indore,Tier-2,2024-01-08 14:52:00,137.12,14.98,delivered,False
ORD00402,U0085,R038,Bangalore,Tier-1,2024-02-22 13:05:00,240.19,0.0,delivered,False
ORD00403,U0148,R058,Coimbatore,Tier-2,2024-01-28 13:40:00,333.3,70.25,delivered,False
ORD00404,U0320,R008,Delhi,Tier-1,2024-01-06 19:54:00,194.43,0.0,delivered,False
ORD00405,U0018,R002,Coimbatore,Tier-2,2024-01-21 22:32:00,124.07,30.87,delivered,False
ORD00406,U0284,R090,Mumbai,Tier-1,2024-02-06 07:05:00,140.13,35.04,delivered,False
ORD00407,U0013,R007,Surat,Tier-2,2024-02-05 20:12:00,308.68,0.0,delivered,False
ORD00408,U0407,R092,Bangalore,Tier-1,2024-02-07 02:57:00,258.76,67.7,delivered,False
ORD00409,U0106,R062,Delhi,Tier-1,2024-03-25 20:21:00,179.81,0.0,delivered,False
ORD00410,U0474,R032,Surat,Tier-2,2024-01-14 21:46:00,302.54,79.8,delivered,False
ORD00411,U0472,R012,Vadodara,Tier-2,2024-03-05 00:00:00,211.03,39.17,delivered,False
ORD00412,U0439,R068,Bhopal,Tier-2,2024-02-01 14:29:00,121.22,0.0,delivered,False
ORD00413,U0413,R012,Vadodara,Tier-2,2024-02-20 16:00:00,187.23,30.72,delivered,False
ORD00414,U0207,R004,Mumbai,Tier-1,2024-02-05 10:55:00,172.95,0.0,delivered,False
ORD00415,U0291,R081,Mumbai,Tier-1,2024-03-31 20:28:00,192.18,0.0,delivered,False
ORD00416,U0492,R047,Indore,Tier-2,2024-01-31 15:25:00,112.07,0.0,delivered,False
ORD00417,U0192,R032,Surat,Tier-2,2024-02-18 05:58:00,150.26,26.36,delivered,False
ORD00418,U0206,R011,Mumbai,Tier-1,2024-01-14 14:31:00,134.17,21.74,delivered,False
ORD00419,U0140,R036,Vadodara,Tier-2,2024-01-22 18:40:00,215.62,37.84,delivered,False
ORD00420,U0097,R088,Coimbatore,Tier-2,2024-03-09 22:12:00,116.98,0.0,delivered,False
ORD00421,U0097,R070,Coimbatore,Tier-2,2024-01-13 19:54:00,167.34,0.0,delivered,False
ORD00422,U0208,R045,Indore,Tier-2,2024-01-14 15:34:00,226.15,29.22,delivered,False
ORD00423,U0169,R022,Mumbai,Tier-1,2024-03-09 19:57:00,114.18,0.0,delivered,False
ORD00424,U0010,R035,Bhopal,Tier-2,2024-01-21 20:29:00,121.68,0.0,delivered,False
ORD00425,U0097,R094,Coimbatore,Tier-2,2024-01-18 22:46:00,341.21,0.0,delivered,False
ORD00426,U0284,R022,Mumbai,Tier-1,2024-01-11 11:58:00,425.5,51.9,delivered,False
ORD00427,U0013,R040,Surat,Tier-2,2024-03-17 11:59:00,121.57,26.98,cancelled,True
ORD00428,U0166,R060,Surat,Tier-2,2024-02-20 09:39:00,335.69,0.0,delivered,False
ORD00429,U0229,R060,Surat,Tier-2,2024-02-04 01:56:00,157.28,33.67,delivered,False
ORD00430,U0442,R036,Vadodara,Tier-2,2024-01-17 12:17:00,324.03,0.0,delivered,False
ORD00431,U0401,R010,Mumbai,Tier-1,2024-03-14 19:19:00,122.26,0.0,delivered,False
ORD00432,U0338,R097,Bhopal,Tier-2,2024-03-12 17:46:00,103.07,15.61,delivered,False
ORD00433,U0476,R036,Vadodara,Tier-2,2024-03-13 09:25:00,229.02,0.0,delivered,False
ORD00434,U0131,R002,Coimbatore,Tier-2,2024-01-26 21:18:00,191.37,0.0,delivered,False
ORD00435,U0184,R056,Surat,Tier-2,2024-01-29 19:48:00,342.8,0.0,delivered,False
ORD00436,U0046,R099,Indore,Tier-2,2024-02-15 16:23:00,156.04,0.0,delivered,False
ORD00437,U0025,R070,Coimbatore,Tier-2,2024-03-22 08:15:00,143.47,0.0,delivered,True
ORD00438,U0233,R059,Indore,Tier-2,2024-01-14 16:25:00,358.25,0.0,delivered,False
ORD00439,U0212,R051,Indore,Tier-2,2024-01-29 09:03:00,192.61,0.0,delivered,False
ORD00440,U0218,R057,Bhopal,Tier-2,2024-02-17 16:13:00,256.4,0.0,delivered,False
ORD00441,U0149,R069,Mumbai,Tier-1,2024-03-04 14:39:00,308.63,0.0,cancelled,False
ORD00442,U0387,R026,Delhi,Tier-1,2024-02-06 19:01:00,246.69,0.0,delivered,False
ORD00443,U0162,R044,Indore,Tier-2,2024-02-17 18:05:00,235.76,0.0,delivered,False
ORD00444,U0071,R064,Bhopal,Tier-2,2024-02-13 17:19:00,326.36,83.34,delivered,False
ORD00445,U0069,R014,Mumbai,Tier-1,2024-03-21 12:02:00,230.79,0.0,delivered,False
ORD00446,U0017,R073,Bangalore,Tier-1,2024-03-06 07:20:00,458.13,0.0,delivered,False
ORD00447,U0472,R013,Vadodara,Tier-2,2024-02-26 12:54:00,204.83,22.65,delivered,False
ORD00448,U0401,R010,Mumbai,Tier-1,2024-03-15 20:30:00,283.15,0.0,delivered,False
ORD00449,U0426,R082,Coimbatore,Tier-2,2024-03-19 19:20:00,207.4,0.0,delivered,True
ORD00450,U0125,R080,Delhi,Tier-1,2024-02-10 15:56:00,211.84,0.0,delivered,False
ORD00451,U0250,R043,Surat,Tier-2,2024-03-21 10:35:00,158.4,29.66,cancelled,True
ORD00452,U0242,R100,Vadodara,Tier-2,2024-01-07 20:43:00,251.66,0.0,delivered,False
ORD00453,U0343,R078,Delhi,Tier-1,2024-03-25 12:25:00,197.67,0.0,delivered,False
ORD00454,U0446,R100,Vadodara,Tier-2,2024-03-26 16:49:00,156.69,0.0,cancelled,True
ORD00455,U0200,R065,Bhopal,Tier-2,2024-03-11 16:20:00,100.66,0.0,delivered,False
ORD00456,U0313,R033,Mumbai,Tier-1,2024-01-16 12:26:00,80.0,0.0,delivered,False
ORD00457,U0032,R024,Delhi,Tier-1,2024-03-06 15:22:00,340.32,62.74,cancelled,False
ORD00458,U0084,R023,Mumbai,Tier-1,2024-02-26 21:53:00,182.06,0.0,delivered,False
ORD00459,U0381,R033,Mumbai,Tier-1,2024-03-02 13:09:00,275.39,56.03,delivered,False
ORD00460,U0403,R095,Coimbatore,Tier-2,2024-01-10 14:18:00,690.14,92.45,delivered,False
ORD00461,U0280,R064,Bhopal,Tier-2,2024-02-27 08:07:00,114.88,18.78,delivered,False
ORD00462,U0090,R009,Coimbatore,Tier-2,2024-02-03 15:11:00,216.69,0.0,delivered,False
ORD00463,U0077,R035,Bhopal,Tier-2,2024-01-06 19:36:00,166.24,41.43,delivered,False
ORD00464,U0032,R091,Delhi,Tier-1,2024-03-17 21:04:00,306.37,0.0,delivered,False
ORD00465,U0181,R086,Bangalore,Tier-1,2024-02-11 20:55:00,282.5,0.0,delivered,False
ORD00466,U0228,R038,Bangalore,Tier-1,2024-01-07 13:03:00,332.73,0.0,delivered,False
ORD00467,U0151,R032,Surat,Tier-2,2024-01-07 15:44:00,167.57,0.0,delivered,False
ORD00468,U0104,R041,Coimbatore,Tier-2,2024-01-12 20:41:00,247.38,0.0,cancelled,False
ORD00469,U0256,R009,Coimbatore,Tier-2,2024-03-23 16:53:00,133.06,0.0,delivered,True
ORD00470,U0333,R022,Mumbai,Tier-1,2024-02-03 13:41:00,228.32,0.0,delivered,False
ORD00471,U0056,R015,Vadodara,Tier-2,2024-01-20 21:50:00,268.33,47.61,delivered,False
ORD00472,U0010,R035,Bhopal,Tier-2,2024-03-20 22:30:00,288.6,0.0,delivered,True
ORD00473,U0215,R097,Bhopal,Tier-2,2024-01-16 12:36:00,183.07,0.0,delivered,False
ORD00474,U0121,R098,Bhopal,Tier-2,2024-01-14 13:40:00,222.37,35.21,delivered,False
ORD00475,U0076,R057,Bhopal,Tier-2,2024-01-23 12:00:00,118.96,25.77,delivered,False
ORD00476,U0246,R028,Vadodara,Tier-2,2024-02-22 05:37:00,94.0,14.71,delivered,False
ORD00477,U0199,R017,Surat,Tier-2,2024-01-05 01:23:00,203.84,0.0,delivered,False
ORD00478,U0299,R059,Indore,Tier-2,2024-02-06 21:59:00,383.09,0.0,delivered,False
ORD00479,U0399,R098,Bhopal,Tier-2,2024-03-05 14:29:00,141.94,0.0,delivered,False
ORD00480,U0196,R086,Bangalore,Tier-1,2024-02-17 11:22:00,197.25,52.18,delivered,False
ORD00481,U0165,R053,Mumbai,Tier-1,2024-03-11 12:49:00,342.88,69.48,delivered,False
ORD00482,U0300,R011,Mumbai,Tier-1,2024-03-25 02:52:00,405.21,0.0,delivered,False
ORD00483,U0055,R044,Indore,Tier-2,2024-03-22 14:40:00,191.62,0.0,cancelled,True
ORD00484,U0193,R032,Surat,Tier-2,2024-01-14 11:20:00,310.77,32.29,cancelled,False
ORD00485,U0445,R057,Bhopal,Tier-2,2024-02-21 14:18:00,186.43,0.0,delivered,False
ORD00486,U0108,R066,Bhopal,Tier-2,2024-03-22 15:56:00,305.34,0.0,delivered,True
ORD00487,U0092,R097,Bhopal,Tier-2,2024-01-12 22:22:00,310.36,60.35,cancelled,False
ORD00488,U0198,R087,Surat,Tier-2,2024-02-04 12:32:00,211.25,45.57,delivered,False
ORD00489,U0040,R070,Coimbatore,Tier-2,2024-01-25 19:44:00,136.24,21.89,delivered,False
ORD00490,U0368,R003,Surat,Tier-2,2024-01-05 13:52:00,120.7,0.0,delivered,False
ORD00491,U0322,R064,Bhopal,Tier-2,2024-03-13 22:06:00,261.23,0.0,delivered,False
ORD00492,U0431,R022,Mumbai,Tier-1,2024-03-30 14:35:00,214.03,58.52,delivered,False
ORD00493,U0081,R017,Surat,Tier-2,2024-02-22 14:44:00,158.71,18.75,cancelled,False
ORD00494,U0268,R098,Bhopal,Tier-2,2024-01-10 13:23:00,175.17,48.9,delivered,False
ORD00495,U0252,R006,Bangalore,Tier-1,2024-03-23 20:23:00,383.33,0.0,delivered,False
ORD00496,U0213,R083,Indore,Tier-2,2024-02-12 20:09:00,206.51,47.43,delivered,False
ORD00497,U0430,R004,Mumbai,Tier-1,2024-02-29 17:17:00,170.37,0.0,delivered,False
ORD00498,U0327,R084,Coimbatore,Tier-2,2024-02-25 09:37:00,253.63,0.0,delivered,False
ORD00499,U0494,R091,Delhi,Tier-1,2024-01-20 22:34:00,483.67,0.0,delivered,False
ORD00500,U0412,R052,Vadodara,Tier-2,2024-01-16 10:13:00,213.73,52.85,delivered,False
ORD00501,U0311,R009,Coimbatore,Tier-2,2024-01-24 20:24:00,191.77,0.0,delivered,False
ORD00502,U0298,R008,Delhi,Tier-1,2024-03-20 15:01:00,81.67,0.0,delivered,False
ORD00503,U0196,R077,Bangalore,Tier-1,2024-01-21 19:30:00,193.29,38.35,delivered,False
ORD00504,U0314,R036,Vadodara,Tier-2,2024-02-10 11:43:00,80.0,0.0,delivered,False
ORD00505,U0498,R033,Mumbai,Tier-1,2024-02-29 11:21:00,101.16,27.87,delivered,False
ORD00506,U0231,R035,Bhopal,Tier-2,2024-01-04 12:05:00,192.45,0.0,delivered,False
ORD00507,U0219,R030,Indore,Tier-2,2024-01-15 13:23:00,181.1,0.0,delivered,False
ORD00508,U0168,R046,Delhi,Tier-1,2024-02-13 13:30:00,317.19,0.0,delivered,False
ORD00509,U0302,R084,Coimbatore,Tier-2,2024-01-14 04:05:00,167.61,0.0,delivered,False
ORD00510,U0077,R097,Bhopal,Tier-2,2024-02-09 12:27:00,185.67,0.0,delivered,False
ORD00511,U0107,R084,Coimbatore,Tier-2,2024-02-06 21:59:00,304.71,0.0,delivered,False
ORD00512,U0313,R081,Mumbai,Tier-1,2024-02-08 17:12:00,328.16,82.16,delivered,False
ORD00513,U0128,R032,Surat,Tier-2,2024-02-16 00:55:00,305.98,0.0,delivered,False
ORD00514,U0162,R021,Indore,Tier-2,2024-01-25 08:10:00,218.41,62.45,delivered,False
ORD00515,U0434,R069,Mumbai,Tier-1,2024-01-12 14:06:00,114.99,0.0,delivered,False
ORD00516,U0070,R012,Vadodara,Tier-2,2024-02-23 20:21:00,186.02,0.0,delivered,False
ORD00517,U0349,R038,Bangalore,Tier-1,2024-01-20 17:51:00,152.11,0.0,delivered,False
ORD00518,U0478,R070,Coimbatore,Tier-2,2024-01-28 16:41:00,281.58,0.0,delivered,False
ORD00519,U0225,R062,Delhi,Tier-1,2024-03-16 09:34:00,506.97,143.03,delivered,False
ORD00520,U0231,R057,Bhopal,Tier-2,2024-02-16 19:26:00,229.2,0.0,delivered,False
ORD00521,U0128,R017,Surat,Tier-2,2024-03-25 10:52:00,338.99,0.0,cancelled,True
ORD00522,U0393,R020,Bangalore,Tier-1,2024-01-28 12:57:00,166.41,0.0,delivered,False
ORD00523,U0064,R085,Bangalore,Tier-1,2024-03-03 22:32:00,91.59,10.84,delivered,False
ORD00524,U0338,R035,Bhopal,Tier-2,2024-01-27 15:34:00,124.76,0.0,delivered,False
ORD00525,U0043,R029,Mumbai,Tier-1,2024-01-08 07:50:00,213.49,0.0,delivered,False
ORD00526,U0258,R099,Indore,Tier-2,2024-02-27 15:30:00,148.56,0.0,delivered,False
ORD00527,U0495,R058,Coimbatore,Tier-2,2024-01-22 21:02:00,371.06,0.0,delivered,False
ORD00528,U0255,R046,Delhi,Tier-1,2024-03-06 13:14:00,122.89,26.98,delivered,False
ORD00529,U0047,R048,Bangalore,Tier-1,2024-03-19 14:54:00,238.79,0.0,delivered,False
ORD00530,U0174,R072,Delhi,Tier-1,2024-01-03 21:07:00,263.45,0.0,delivered,False
ORD00531,U0021,R075,Indore,Tier-2,2024-01-20 21:20:00,83.8,0.0,delivered,False
ORD00532,U0094,R037,Indore,Tier-2,2024-03-06 20:53:00,142.22,19.46,delivered,False
ORD00533,U0407,R067,Bangalore,Tier-1,2024-02-20 20:15:00,185.93,0.0,delivered,False
ORD00534,U0249,R028,Vadodara,Tier-2,2024-01-04 22:28:00,181.62,0.0,delivered,False
ORD00535,U0328,R016,Indore,Tier-2,2024-01-05 19:41:00,135.48,31.87,delivered,False
ORD00536,U0087,R066,Bhopal,Tier-2,2024-01-18 15:24:00,171.69,0.0,delivered,False
ORD00537,U0314,R012,Vadodara,Tier-2,2024-01-22 20:57:00,266.93,60.88,delivered,False
ORD00538,U0251,R080,Delhi,Tier-1,2024-03-31 07:44:00,245.29,59.47,delivered,False
